기준년도,시도명,시군구명,읍면동명,면적(㎢),세대수,인구수
2023,경기도,광주시,도척면,52.160,5038,9325
2023,경기도,광주시,퇴촌면,60.700,7594,15778
2023,경기도,광주시,남종면,48.570,796,1423
2023,경기도,광주시,남한산성면,33.740,1148,2316
2023,경기도,광주시,오포1동,16.020,9185,21486
2023,경기도,광주시,오포2동,15.090,13606,33548
2023,경기도,광주시,신현동,8.140,16900,36543
2023,경기도,광주시,능평동,7.690,10288,23141
2023,경기도,광주시,경안동,3.190,13262,29055
2023,경기도,광주시,쌍령동,3.340,7114,17864
2023,경기도,광주시,송정동,5.090,9555,21202
2023,경기도,광주시,탄벌동,16.790,17116,40788
2023,경기도,광주시,광남1동,26.130,14274,32641
2023,경기도,광주시,광남2동,2.280,11746,33665
2023,경기도,광명시,,38.520,115114,280197
2023,경기도,광명시,광명1동,0.310,45,50
2023,경기도,광명시,광명2동,0.260,1534,2921
2023,경기도,광명시,광명3동,0.320,4904,9728
2023,경기도,광명시,광명4동,0.290,3526,7692
2023,경기도,광명시,광명5동,0.400,5159,12003
2023,경기도,광명시,광명6동,2.440,5220,13744
2023,경기도,광명시,광명7동,2.320,8832,22049
2023,경기도,광명시,철산1동,0.550,3857,10532
2023,경기도,광명시,철산2동,0.640,2968,5377
2023,경기도,광명시,철산3동,1.350,12725,36772
2023,경기도,광명시,철산4동,0.320,3702,9389
2023,경기도,광명시,하안1동,3.920,9871,25318
2023,경기도,광명시,하안2동,0.430,6494,13202
2023,경기도,광명시,하안3동,0.580,8681,19089
2023,경기도,광명시,하안4동,0.420,5053,11835
2023,경기도,광명시,소하1동,3.820,11382,30211
2023,경기도,광명시,소하2동,3.810,10981,26637
2023,경기도,광명시,일직동,3.440,9190,21744
2023,경기도,광명시,학온동,12.900,990,1904
2023,경기도,군포시,,36.420,113032,261229
2023,경기도,군포시,군포1동,3.700,15424,32198
2023,경기도,군포시,군포2동,2.950,16221,42016
2023,경기도,군포시,산본1동,0.750,8448,14994
2023,경기도,군포시,산본2동,1.170,9863,25557
2023,경기도,군포시,금정동,1.260,9822,19498
2023,경기도,군포시,재궁동,0.870,8319,17551
2023,경기도,군포시,오금동,1.070,8650,20490
2023,경기도,군포시,수리동,2.730,7033,15470
2023,경기도,군포시,궁내동,1.680,6934,19898
2023,경기도,군포시,대야동,12.800,3833,9299
2023,경기도,군포시,광정동,1.900,10291,23784
2023,경기도,군포시,송부동,5.540,8194,20474
2023,경기도,하남시,,92.990,141764,329861
2023,경기도,하남시,천현동,34.920,3604,6407
2023,경기도,하남시,신장1동,0.240,3954,6919
2023,경기도,하남시,신장2동,4.120,19079,45773
2023,경기도,하남시,덕풍1동,1.000,6445,14468
2023,경기도,하남시,덕풍2동,0.510,8729,18023
2023,경기도,하남시,덕풍3동,2.010,10826,25110
2023,경기도,하남시,감북동,4.520,1574,2812
2023,경기도,하남시,감일동,5.700,14650,39515
2023,경기도,하남시,위례동,4.770,12248,35093
2023,경기도,하남시,춘궁동,14.490,1159,1853
2023,경기도,하남시,초이동,6.130,1827,3209
2023,경기도,하남시,미사1동,6.870,27973,53929
2023,경기도,하남시,미사2동,5.050,18628,46901
2023,경기도,하남시,미사3동,2.660,11068,29849
2023,경기도,오산시,,42.690,104437,229656
2023,경기도,오산시,중앙동,3.660,14177,34687
2023,경기도,오산시,남촌동,6.050,15152,23440
2023,경기도,오산시,신장동,7.020,25494,59566
2023,경기도,오산시,세마동,13.310,13145,31763
2023,경기도,오산시,초평동,6.470,7847,16504
2023,경기도,오산시,대원동,6.200,28622,63696
2023,경기도,양주시,,310.490,117518,268026
2023,경기도,양주시,백석읍,41.500,11642,25144
2023,경기도,양주시,은현면,34.540,3062,5455
2023,경기도,양주시,남면,36.520,3697,6443
2023,경기도,양주시,광적면,48.450,5786,11124
2023,경기도,양주시,장흥면,63.630,6150,11807
2023,경기도,양주시,양주1동,23.650,2483,4780
2023,경기도,양주시,양주2동,19.090,20507,50618
2023,경기도,양주시,회천1동,9.830,4490,9044
2023,경기도,양주시,회천2동,11.150,16258,36591
2023,경기도,양주시,회천3동,4.310,10847,25469
2023,경기도,양주시,옥정1동,13.510,12985,29472
2023,경기도,양주시,옥정2동,4.250,19611,52079
2023,경기도,이천시,,461.460,103793,222098
2023,경기도,이천시,장호원읍,60.440,6682,14122
2023,경기도,이천시,부발읍,41.870,16594,36495
2023,경기도,이천시,신둔면,36.460,6689,14011
2023,경기도,이천시,백사면,32.570,5170,11432
2023,경기도,이천시,호법면,37.940,3197,5924
2023,경기도,이천시,마장면,51.390,8005,15700
2023,경기도,이천시,대월면,31.460,7711,14334
2023,경기도,이천시,모가면,40.990,2231,4152
2023,경기도,이천시,설성면,51.700,2482,4501
2023,경기도,이천시,율면,36.770,1467,2582
2023,경기도,이천시,창전동,1.130,8382,16018
2023,경기도,이천시,증포동,8.920,21348,57574
2023,경기도,이천시,중리동,22.050,9003,15644
2023,경기도,이천시,관고동,7.760,4832,9609
2023,경기도,구리시,,33.340,80450,187093
2023,경기도,구리시,갈매동,3.970,12244,30205
2023,경기도,구리시,동구동,7.380,13683,35874
2023,경기도,구리시,인창동,2.040,9645,23803
2023,경기도,구리시,교문1동,7.560,7988,15035
2023,경기도,구리시,교문2동,1.150,7906,21197
2023,경기도,구리시,수택1동,1.260,7764,15143
2023,경기도,구리시,수택2동,0.620,11836,24626
2023,경기도,구리시,수택3동,9.350,9384,21210
2023,경기도,안성시,,553.510,91026,189034
2023,경기도,안성시,공도읍,31.930,26978,61350
2023,경기도,안성시,보개면,53.000,2560,5110
2023,경기도,안성시,금광면,71.640,3700,7341
2023,경기도,안성시,서운면,36.350,1611,3081
2023,경기도,안성시,미양면,33.630,2973,5533
2023,경기도,안성시,대덕면,31.180,8440,15207
2023,경기도,안성시,양성면,53.150,2718,5131
2023,경기도,안성시,원곡면,37.910,3571,6495
2023,경기도,안성시,일죽면,55.560,3871,7279
2023,경기도,안성시,죽산면,57.280,3801,6834
2023,경기도,안성시,삼죽면,39.120,2261,3739
2023,경기도,안성시,고삼면,27.790,1031,1887
2023,경기도,안성시,안성1동,6.550,5710,11802
2023,경기도,안성시,안성2동,10.140,12369,26165
2023,경기도,안성시,안성3동,8.270,9432,22080
2023,경기도,포천시,,827.170,72876,143323
2023,경기도,포천시,소흘읍,46.280,19620,43405
2023,경기도,포천시,군내면,36.170,4441,8616
2023,경기도,포천시,내촌면,52.750,2546,4325
2023,경기도,포천시,가산면,35.900,4197,7237
2023,경기도,포천시,신북면,95.980,6309,11721
2023,경기도,포천시,창수면,71.740,1178,2063
2023,경기도,포천시,영중면,61.310,2663,4630
2023,경기도,포천시,일동면,83.380,4913,9103
2023,경기도,포천시,이동면,112.900,3200,5714
2023,경기도,포천시,영북면,81.690,4286,7753
2023,경기도,포천시,관인면,70.010,1451,2564
2023,경기도,포천시,화현면,43.580,1393,2575
2023,경기도,포천시,포천동,11.350,9233,19242
2023,경기도,포천시,선단동,23.910,7446,14375
2023,경기도,의왕시,,54.030,64402,158870
2023,경기도,의왕시,고천동,8.880,6206,13541
2023,경기도,의왕시,부곡동,11.270,12509,28964
2023,경기도,의왕시,오전동,6.720,14192,37190
2023,경기도,의왕시,내손1동,2.550,8184,20134
2023,경기도,의왕시,내손2동,2.510,7883,21702
2023,경기도,의왕시,청계동,22.100,15428,37339
2023,경기도,양평군,,877.820,61811,125238
2023,경기도,양평군,양평읍,42.230,16298,35613
2023,경기도,양평군,강상면,37.900,4661,10032
2023,경기도,양평군,강하면,41.300,2662,4880
2023,경기도,양평군,양서면,59.600,6786,13900
2023,경기도,양평군,서종면,92.730,5119,10031
2023,경기도,양평군,단월면,107.770,2124,3928
2023,경기도,양평군,청운면,96.640,2167,3781
2023,경기도,양평군,양동면,120.350,2456,4572
2023,경기도,양평군,지평면,77.690,3716,6833
2023,경기도,양평군,용문면,102.580,8962,18449
2023,경기도,양평군,개군면,32.340,2673,5114
2023,경기도,여주시,,608.210,55514,114412
2023,경기도,여주시,가남읍,75.290,7396,14468
2023,경기도,여주시,점동면,71.800,2315,4736
2023,경기도,여주시,흥천면,44.150,2556,5019
2023,경기도,여주시,금사면,41.780,1604,2918
2023,경기도,여주시,세종대왕면,52.980,3032,5915
2023,경기도,여주시,대신면,75.800,3615,6663
2023,경기도,여주시,북내면,65.800,2451,4729
2023,경기도,여주시,강천면,74.410,2344,4311
2023,경기도,여주시,산북면,32.820,1228,2477
2023,경기도,여주시,여흥동,38.730,10339,20917
2023,경기도,여주시,중앙동,17.780,10695,24255
2023,경기도,여주시,오학동,16.880,7939,18004
2023,경기도,동두천시,,95.670,43366,88626
2023,경기도,동두천시,생연1동,2.160,3241,6390
2023,경기도,동두천시,생연2동,0.720,5033,10993
2023,경기도,동두천시,중앙동,0.850,2905,4523
2023,경기도,동두천시,보산동,13.680,1548,2707
2023,경기도,동두천시,불현동,33.370,12016,25385
2023,경기도,동두천시,송내동,5.520,11388,25103
2023,경기도,동두천시,소요동,31.320,4441,8539
2023,경기도,동두천시,상패동,8.050,2794,4986
2023,경기도,과천시,,35.870,29194,81000
2023,경기도,과천시,중앙동,6.990,4194,11343
2023,경기도,과천시,원문동,2.210,5106,15414
2023,경기도,과천시,갈현동,2.280,3380,11410
2023,경기도,과천시,별양동,0.650,5286,14658
2023,경기도,과천시,부림동,0.400,5364,14659
2023,경기도,과천시,과천동,10.780,3103,6667
2023,경기도,과천시,문원동,12.560,2761,6849
2023,경기도,가평군,,842.820,32606,62302
2023,경기도,가평군,가평읍,144.860,10277,20656
2023,경기도,가평군,설악면,141.650,5278,9645
2023,경기도,가평군,청평면,112.230,7322,13497
2023,경기도,가평군,상면,99.960,3161,5490
2023,경기도,가평군,조종면,113.020,4384,9353
2023,경기도,가평군,북면,231.100,2184,3661
2023,경기도,연천군,,677.940,21943,41584
2023,경기도,연천군,연천읍,87.960,4131,7827
2023,경기도,연천군,전곡읍,55.210,8771,18055
2023,경기도,연천군,군남면,45.630,1645,2974
2023,경기도,연천군,청산면,43.720,2493,4176
2023,경기도,연천군,백학면,67.510,1367,2508
2023,경기도,연천군,미산면,41.340,974,1705
2023,경기도,연천군,왕징면,71.520,568,986
2023,경기도,연천군,신서면,148.350,1518,2475
2023,경기도,연천군,중면,80.900,95,164
2023,경기도,연천군,장남면,35.790,381,714
2022,경기도,,,10198.330,5913694,13589432
2022,경기도,연천군,장남면,35.770,377,724
2022,경기도,연천군,중면,80.760,103,178
2022,경기도,연천군,신서면,148.400,1562,2610
2022,경기도,연천군,왕징면,71.420,573,997
2022,경기도,연천군,미산면,41.330,966,1706
2022,경기도,연천군,백학면,67.380,1366,2527
2022,경기도,연천군,청산면,43.720,2503,4217
2022,경기도,연천군,군남면,45.640,1695,3079
2022,경기도,연천군,전곡읍,55.200,8872,18690
2022,경기도,연천군,연천읍,87.960,3841,7334
2022,경기도,연천군,,677.580,21858,42062
2022,경기도,가평군,북면,231.200,2255,3812
2022,경기도,가평군,조종면,113.060,4442,9595
2022,경기도,가평군,상면,100.540,3218,5639
2022,경기도,가평군,청평면,112.270,7396,13874
2022,경기도,가평군,설악면,141.650,5297,9691
2022,경기도,가평군,가평읍,144.860,9532,19539
2022,경기도,가평군,,843.580,32140,62150
2022,경기도,과천시,문원동,12.690,2871,7313
2022,경기도,과천시,과천동,10.780,4270,8948
2022,경기도,과천시,부림동,0.370,5416,14892
2022,경기도,과천시,별양동,0.680,5235,14585
2022,경기도,과천시,갈현동,4.360,6927,21452
2022,경기도,과천시,중앙동,6.990,4007,10947
2022,경기도,과천시,,35.870,28726,78137
2022,경기도,동두천시,상패동,8.050,2842,5182
2022,경기도,동두천시,소요동,31.320,4491,8846
2022,경기도,동두천시,송내동,5.520,11360,25472
2022,경기도,동두천시,불현동,33.370,12165,26240
2022,경기도,동두천시,보산동,13.680,1619,2872
2022,경기도,동두천시,중앙동,0.850,2986,4713
2022,경기도,동두천시,생연2동,0.720,5180,11529
2022,경기도,동두천시,생연1동,2.160,3330,6692
2022,경기도,동두천시,,95.670,43973,91546
2022,경기도,여주시,오학동,16.880,7999,18468
2022,경기도,여주시,중앙동,17.780,8952,20981
2022,경기도,여주시,여흥동,38.730,10301,21405
2022,경기도,여주시,산북면,32.820,1247,2522
2022,경기도,여주시,강천면,74.410,2330,4335
2022,경기도,여주시,북내면,65.800,2420,4792
2022,경기도,여주시,대신면,75.860,3676,6848
2022,경기도,여주시,세종대왕면,52.980,3081,6084
2022,경기도,여주시,금사면,41.790,1610,2968
2022,경기도,여주시,흥천면,44.150,2551,5098
2022,경기도,여주시,점동면,71.800,2324,4810
2022,경기도,여주시,가남읍,75.290,7455,14839
2022,경기도,여주시,,608.290,53946,113150
2022,경기도,양평군,개군면,32.350,2683,5228
2022,경기도,양평군,용문면,102.570,8609,18012
2022,경기도,양평군,지평면,77.690,3758,7019
2022,경기도,양평군,양동면,120.350,2417,4611
2022,경기도,양평군,청운면,96.630,2162,3813
2022,경기도,양평군,단월면,107.740,2129,3903
2022,경기도,양평군,서종면,92.730,5157,10076
2022,경기도,양평군,옥천면,66.690,4231,8299
2022,경기도,양평군,양서면,59.610,6741,13983
2022,경기도,양평군,강하면,41.300,2650,4893
2022,경기도,양평군,강상면,37.890,4725,10286
2022,경기도,양평군,양평읍,42.230,14526,32200
2022,경기도,양평군,,877.780,59788,122323
2022,경기도,포천시,선단동,23.910,7590,14782
2022,경기도,포천시,포천동,11.350,9114,19325
2022,경기도,포천시,화현면,43.580,1433,2694
2022,경기도,포천시,관인면,70.010,1474,2627
2022,경기도,포천시,영북면,81.690,4381,8100
2022,경기도,포천시,이동면,112.900,3290,6010
2022,경기도,포천시,일동면,83.380,5014,9353
2022,경기도,포천시,영중면,61.310,2666,4676
2022,경기도,포천시,창수면,71.740,1160,2065
2022,경기도,포천시,신북면,95.980,6472,12258
2022,경기도,포천시,가산면,35.900,4272,7452
2022,경기도,포천시,내촌면,52.750,2616,4459
2022,경기도,포천시,군내면,36.170,4311,8452
2022,경기도,포천시,소흘읍,46.280,19645,44448
2022,경기도,포천시,,826.950,73438,146701
2022,경기도,의왕시,청계동,22.100,15374,37481
2022,경기도,의왕시,내손2동,2.510,7985,21925
2022,경기도,의왕시,내손1동,2.550,8206,20348
2022,경기도,의왕시,오전동,6.720,14718,38715
2022,경기도,의왕시,부곡동,11.270,12031,28014
2022,경기도,의왕시,고천동,8.880,6525,13738
2022,경기도,의왕시,,54.030,64839,160221
2022,경기도,구리시,수택3동,9.350,9457,21636
2022,경기도,구리시,수택2동,0.620,11915,25090
2022,경기도,구리시,수택1동,1.260,7834,15453
2022,경기도,구리시,교문2동,1.150,7912,21323
2022,경기도,구리시,교문1동,7.560,8308,15724
2022,경기도,구리시,인창동,2.040,9233,22913
2022,경기도,구리시,동구동,7.380,13748,36464
2022,경기도,구리시,갈매동,3.970,12017,30098
2022,경기도,구리시,,33.330,80424,188701
2022,경기도,안성시,안성3동,8.270,9379,22206
2022,경기도,안성시,안성2동,10.140,12265,26162
2022,경기도,안성시,안성1동,6.550,5767,12052
2022,경기도,안성시,고삼면,27.790,1035,1895
2022,경기도,안성시,삼죽면,39.110,2146,3700
2022,경기도,안성시,죽산면,57.280,3802,6848
2022,경기도,안성시,일죽면,55.560,3888,7351
2022,경기도,안성시,원곡면,37.900,3584,6608
2022,경기도,안성시,양성면,53.150,2698,5145
2022,경기도,안성시,대덕면,31.170,8546,15490
2022,경기도,안성시,미양면,33.640,3026,5714
2022,경기도,안성시,서운면,36.350,1647,3193
2022,경기도,안성시,금광면,71.670,3623,7311
2022,경기도,안성시,보개면,53.010,2635,5237
2022,경기도,안성시,공도읍,31.940,25910,59930
2022,경기도,안성시,,553.530,89951,188842
2022,경기도,이천시,관고동,7.760,4882,9870
2022,경기도,이천시,중리동,22.050,8527,15128
2022,경기도,이천시,증포동,8.920,20935,57247
2022,경기도,이천시,창전동,1.130,8563,16673
2022,경기도,이천시,율면,36.770,1461,2609
2022,경기도,이천시,설성면,51.700,2502,4611
2022,경기도,이천시,모가면,40.990,2273,4306
2022,경기도,이천시,대월면,31.460,7702,14420
2022,경기도,이천시,마장면,51.390,7917,15631
2022,경기도,이천시,호법면,37.940,3207,6029
2022,경기도,이천시,백사면,32.570,5147,11492
2022,경기도,이천시,신둔면,36.460,6685,14112
2022,경기도,이천시,부발읍,41.870,16157,36245
2022,경기도,이천시,장호원읍,60.440,6660,14348
2022,경기도,이천시,,461.450,102618,222721
2022,경기도,오산시,대원동,6.200,28792,64768
2022,경기도,오산시,초평동,6.470,7854,16775
2022,경기도,오산시,세마동,13.310,13019,31868
2022,경기도,오산시,신장동,7.020,25652,60665
2022,경기도,오산시,남촌동,6.050,13965,20540
2022,경기도,오산시,중앙동,3.660,14270,35233
2022,경기도,오산시,,42.710,103552,229849
2022,경기도,양주시,회천4동,17.760,25363,62542
2022,경기도,양주시,회천3동,4.310,10940,26614
2022,경기도,양주시,회천2동,11.150,11910,27253
2022,경기도,양주시,회천1동,9.830,4690,9499
2022,경기도,양주시,양주2동,19.090,20237,51105
2022,경기도,양주시,양주1동,23.650,2602,5004
2022,경기도,양주시,장흥면,63.630,5916,11421
2022,경기도,양주시,광적면,48.450,5967,11628
2022,경기도,양주시,남면,36.520,3858,6839
2022,경기도,양주시,은현면,34.540,3109,5642
2022,경기도,양주시,백석읍,41.500,11769,25885
2022,경기도,양주시,,310.430,106361,243432
2022,경기도,군포시,송부동,5.540,8209,20667
2022,경기도,군포시,광정동,1.900,10300,24106
2022,경기도,군포시,대야동,12.800,3916,9530
2022,경기도,군포시,궁내동,1.680,6956,20135
2022,경기도,군포시,수리동,2.730,7107,15893
2022,경기도,군포시,오금동,1.070,8652,20946
2022,경기도,군포시,재궁동,0.870,8414,18068
2022,경기도,군포시,금정동,1.260,9801,19644
2022,경기도,군포시,산본2동,1.170,9875,25896
2022,경기도,군포시,산본1동,0.750,8560,15470
2022,경기도,군포시,군포2동,2.950,16398,42970
2022,경기도,군포시,군포1동,3.700,15690,32888
2022,경기도,군포시,,36.420,113878,266213
2022,경기도,광명시,학온동,12.890,1037,2003
2022,경기도,광명시,일직동,3.480,9084,21690
2022,경기도,광명시,소하2동,3.800,11330,27688
2022,경기도,광명시,소하1동,3.810,11609,30852
2022,경기도,광명시,하안4동,0.420,5059,12142
2022,경기도,광명시,하안3동,0.580,8732,19412
2022,경기도,광명시,하안2동,0.430,6514,13504
2022,경기도,광명시,하안1동,3.920,9851,25504
2022,경기도,광명시,철산4동,0.330,4739,11381
2022,경기도,광명시,철산3동,1.350,13047,37391
2022,경기도,광명시,철산2동,0.640,3078,5611
2022,경기도,광명시,철산1동,0.550,3912,10682
2022,경기도,광명시,광명7동,2.310,8413,20731
2022,경기도,광명시,광명6동,2.440,4849,12703
2022,경기도,광명시,광명5동,0.400,5136,12030
2022,경기도,광명시,광명4동,0.290,5612,11885
2022,경기도,광명시,광명3동,0.320,4880,9704
2022,경기도,광명시,광명2동,0.260,1555,2970
2022,경기도,광명시,광명1동,0.310,56,62
2022,경기도,광명시,,38.520,118493,287945
2022,경기도,하남시,미사2동,5.050,18627,47247
2022,경기도,하남시,미사1동,6.870,27710,53680
2022,경기도,하남시,초이동,6.130,1940,3383
2022,경기도,하남시,춘궁동,14.490,1849,3200
2022,경기도,하남시,위례동,4.770,11105,31760
2022,경기도,하남시,감일동,5.700,13033,35613
2022,경기도,하남시,감북동,4.520,1513,2728
2022,경기도,하남시,풍산동,2.660,11115,29852
2022,경기도,하남시,덕풍3동,2.010,10812,25312
2022,경기도,하남시,덕풍2동,0.510,8987,18441
2022,경기도,하남시,덕풍1동,1.000,6709,14912
2022,경기도,하남시,신장2동,4.120,19337,46245
2022,경기도,하남시,신장1동,0.240,3764,6695
2022,경기도,하남시,천현동,34.920,3914,6991
2022,경기도,하남시,,92.990,140415,326059
2022,경기도,광주시,광남2동,4.910,11624,33328
2022,경기도,광주시,광남1동,23.500,14776,34157
2022,경기도,광주시,탄벌동,16.790,16343,38680
2022,경기도,광주시,송정동,5.090,9648,21577
2022,경기도,광주시,쌍령동,3.340,7162,18154
2022,경기도,광주시,경안동,3.190,13388,29445
2022,경기도,광주시,능평동,7.690,10352,23481
2022,경기도,광주시,신현동,8.140,17019,36941
2022,경기도,광주시,오포2동,15.090,13725,34245
2022,경기도,광주시,오포1동,16.020,9267,21317
2022,경기도,광주시,남한산성면,33.740,1198,2373
2022,경기도,광주시,남종면,48.570,819,1470
2022,경기도,광주시,퇴촌면,60.700,7604,15849
2022,경기도,광주시,도척면,52.160,5060,9446
2022,경기도,광주시,곤지암읍,76.170,11486,22786
2022,경기도,광주시,초월읍,55.890,21026,48213
2022,경기도,광주시,,430.990,170497,391462
2022,경기도,의정부시,녹양동,3.810,9422,20838
2022,경기도,의정부시,흥선동,5.740,9496,19149
2022,경기도,의정부시,가능동,3.970,12402,25098
2022,경기도,의정부시,자금동,11.780,12045,26532
2022,경기도,의정부시,송산3동,9.310,18057,46285
2022,경기도,의정부시,송산2동,1.420,13201,32662
2022,경기도,의정부시,송산1동,16.040,21694,50041
2022,경기도,의정부시,신곡2동,2.820,19139,46399
2022,경기도,의정부시,신곡1동,2.560,17205,40638
2022,경기도,의정부시,장암동,8.940,8360,19454
2022,경기도,의정부시,호원2동,4.180,13483,33802
2022,경기도,의정부시,호원1동,6.540,15376,35172
2022,경기도,의정부시,의정부2동,2.480,16078,30210
2022,경기도,의정부시,의정부1동,1.950,22394,37444
2022,경기도,의정부시,,81.550,208352,463724
2022,경기도,김포시,운양동,7.980,18559,49213
2022,경기도,김포시,마산동,3.030,15252,35950
2022,경기도,김포시,구래동,2.120,20638,45354
2022,경기도,김포시,장기동,3.610,16166,41191
2022,경기도,김포시,풍무동,4.420,23503,60656
2022,경기도,김포시,사우동,3.300,9724,21917
2022,경기도,김포시,장기본동,2.610,13677,38938
2022,경기도,김포시,김포본동,11.810,22606,59453
2022,경기도,김포시,하성면,54.840,4200,8086
2022,경기도,김포시,월곶면,51.960,3108,5357
2022,경기도,김포시,대곶면,42.750,5658,9948
2022,경기도,김포시,양촌읍,33.660,14843,29667
2022,경기도,김포시,고촌읍,25.030,18319,47855
2022,경기도,김포시,통진읍,29.490,15936,30682
2022,경기도,김포시,,276.590,202189,484267
2022,경기도,파주시,금촌3동,17.020,11097,26504
2022,경기도,파주시,금촌2동,2.720,13020,32058
2022,경기도,파주시,금촌1동,4.520,12639,22291
2022,경기도,파주시,운정3동,5.900,34544,86488
2022,경기도,파주시,운정2동,3.210,24025,62357
2022,경기도,파주시,운정1동,9.670,21815,52905
2022,경기도,파주시,교하동,36.840,26710,66167
2022,경기도,파주시,진서면,9.290,0,0
2022,경기도,파주시,진동면,43.070,78,161
2022,경기도,파주시,장단면,34.730,0,0
2022,경기도,파주시,군내면,43.280,227,556
2022,경기도,파주시,적성면,88.910,3655,7207
2022,경기도,파주시,파평면,41.870,2084,3775
2022,경기도,파주시,광탄면,65.550,5856,10895
2022,경기도,파주시,탄현면,61.770,7310,13259
2022,경기도,파주시,월롱면,27.140,7179,9428
2022,경기도,파주시,조리읍,27.530,12837,29112
2022,경기도,파주시,법원읍,71.350,5561,10213
2022,경기도,파주시,파주읍,32.260,7792,14120
2022,경기도,파주시,문산읍,47.230,21835,47819
2022,경기도,파주시,,673.860,218264,495315
2022,경기도,시흥시,능곡동,4.460,10425,25390
2022,경기도,시흥시,월곶동,8.530,8286,17156
2022,경기도,시흥시,장곡동,3.490,14514,36893
2022,경기도,시흥시,연성동,10.030,9640,24607
2022,경기도,시흥시,과림동,7.650,1188,1872
2022,경기도,시흥시,배곧2동,2.300,15380,35456
2022,경기도,시흥시,배곧1동,2.600,12171,35459
2022,경기도,시흥시,정왕4동,0.900,7452,20501
2022,경기도,시흥시,정왕3동,6.180,11174,22705
2022,경기도,시흥시,정왕2동,8.540,14148,31733
2022,경기도,시흥시,정왕1동,6.550,13786,22761
2022,경기도,시흥시,정왕본동,9.970,13386,19807
2022,경기도,시흥시,군자동,8.040,9389,21032
2022,경기도,시흥시,목감동,17.560,17240,41852
2022,경기도,시흥시,매화동,11.210,5313,11931
2022,경기도,시흥시,은행동,6.410,20805,55672
2022,경기도,시흥시,신현동,12.650,4416,9633
2022,경기도,시흥시,신천동,3.440,16393,35213
2022,경기도,시흥시,대야동,9.420,18428,43239
2022,경기도,시흥시,,139.930,223534,512912
2022,경기도,안양시 동안구,갈산동,0.690,3901,10752
2022,경기도,안양시 동안구,신촌동,0.660,4484,12589
2022,경기도,안양시 동안구,범계동,0.640,5829,15488
2022,경기도,안양시 동안구,호계3동,0.750,8969,23300
2022,경기도,안양시 동안구,호계2동,1.430,7572,19227
2022,경기도,안양시 동안구,호계1동,1.030,7055,18221
2022,경기도,안양시 동안구,귀인동,0.640,5113,16397
2022,경기도,안양시 동안구,평안동,0.640,8096,23170
2022,경기도,안양시 동안구,평촌동,0.820,4928,14236
2022,경기도,안양시 동안구,부림동,0.860,12175,26174
2022,경기도,안양시 동안구,관양2동,1.790,8766,18579
2022,경기도,안양시 동안구,관양1동,3.200,15591,34653
2022,경기도,안양시 동안구,달안동,0.440,5409,10200
2022,경기도,안양시 동안구,부흥동,0.500,6332,16661
2022,경기도,안양시 동안구,비산3동,5.570,5261,11745
2022,경기도,안양시 동안구,비산2동,0.460,5165,14627
2022,경기도,안양시 동안구,비산1동,1.820,10279,27815
2022,경기도,안양시 동안구,,21.940,124925,313834
2022,경기도,안양시 만안구,박달2동,6.950,8008,21976
2022,경기도,안양시 만안구,박달1동,0.930,6959,14512
2022,경기도,안양시 만안구,석수3동,0.700,5488,12763
2022,경기도,안양시 만안구,석수2동,3.400,12708,30593
2022,경기도,안양시 만안구,석수1동,9.230,7449,18922
2022,경기도,안양시 만안구,안양9동,6.420,7163,16840
2022,경기도,안양시 만안구,안양8동,1.090,4370,8677
2022,경기도,안양시 만안구,안양7동,1.040,5785,15161
2022,경기도,안양시 만안구,안양6동,1.470,12680,26771
2022,경기도,안양시 만안구,안양5동,0.500,4926,10128
2022,경기도,안양시 만안구,안양4동,0.310,3561,6804
2022,경기도,안양시 만안구,안양3동,1.020,7456,16084
2022,경기도,안양시 만안구,안양2동,2.820,10861,23066
2022,경기도,안양시 만안구,안양1동,0.680,5136,12097
2022,경기도,안양시 만안구,,36.560,102550,234394
2022,경기도,안양시,,58.500,227475,548228
2022,경기도,평택시,고덕동,16.540,13588,29205
2022,경기도,평택시,동삭동,3.070,16165,37956
2022,경기도,평택시,용이동,2.640,11075,25958
2022,경기도,평택시,세교동,7.120,14288,33675
2022,경기도,평택시,비전2동,4.750,23209,58221
2022,경기도,평택시,비전1동,13.000,21859,52015
2022,경기도,평택시,통복동,0.560,2407,3973
2022,경기도,평택시,원평동,5.250,7065,13430
2022,경기도,평택시,신평동,6.370,11913,21253
2022,경기도,평택시,신장2동,0.630,3262,5311
2022,경기도,평택시,신장1동,1.600,3927,7165
2022,경기도,평택시,송북동,7.150,9622,22001
2022,경기도,평택시,지산동,0.690,7723,12942
2022,경기도,평택시,송탄동,19.550,9660,22294
2022,경기도,평택시,서정동,1.740,12646,24637
2022,경기도,평택시,중앙동,5.300,21374,44181
2022,경기도,평택시,현덕면,45.850,2699,4972
2022,경기도,평택시,오성면,32.510,3333,6649
2022,경기도,평택시,고덕면,22.180,6382,13254
2022,경기도,평택시,서탄면,28.550,1973,3593
2022,경기도,평택시,진위면,34.030,6143,11372
2022,경기도,평택시,청북읍,52.560,11260,27161
2022,경기도,평택시,포승읍,61.300,14200,24549
2022,경기도,평택시,안중읍,28.570,19391,43685
2022,경기도,평택시,팽성읍,56.740,16198,29077
2022,경기도,평택시,,458.250,271362,578529
2022,경기도,안산시 단원구,대부동,45.940,5511,9240
